,userId,movieName,movieId,rating
779,30,Swallow,375,7.0
780,30,Escape from Pretoria,376,7.0
781,30,Spenser Confidential,100,6.0
782,30,Impossible Monsters,377,5.0
783,30,Sweet Virginia,378,6.0
784,30,Uncle John,379,7.0
785,30,Guns Akimbo,334,7.0
786,30,Blood on Her Name,380,7.0
787,30,Clifton Hill,381,6.0
788,30,Verotika,382,2.0
789,30,Hatsukoi,383,8.0
790,30,Underwater,384,6.0
791,30,The Last Thing He Wanted,385,5.0
792,30,The Gentlemen,164,9.0
793,30,Color Out of Space,113,8.0
794,30,Camp Cold Brook,386,4.0
795,30,VFW,387,7.0
796,30,After Midnight,388,7.0
797,30,Horse Girl,389,7.0
798,31,68 Whiskey,390,8.0
799,31,The Goldfinch,391,6.0
800,31,Spenser Confidential,100,6.0
801,31,68 Whiskey,390,8.0
802,31,Briarpatch,392,8.0
803,31,Mythic Quest: Raven's Banquet,393,9.0
804,31,Motherless Brooklyn,394,8.0
805,31,The Witcher,190,7.0
806,31,6 Underground,326,8.0
807,31,Klaus,51,9.0
808,31,Daybreak,395,7.0
809,31,See,396,3.0
810,31,The Morning Show,397,7.0
811,31,For All Mankind,398,9.0
812,31,The Only Living Boy in New York,399,10.0
813,31,Crash Pad,400,8.0
814,31,Taboo,368,7.0
815,31,The Mick,401,8.0
816,31,The Leftovers,402,9.0
817,31,Ray Donovan,354,7.0
818,32,Spenser Confidential,100,7.0
819,32,Liar,403,2.0
820,32,Hunter Killer,404,8.0
821,32,Valor,405,1.0
822,33,Spenser Confidential,100,8.0
823,33,Joker,64,10.0
824,33," Love, Death & Robots:",406,10.0
825,33, The Rookie:,407,10.0
826,33, The Frankenstein Chronicles:,408,9.0
827,34,Spenser Confidential,100,8.0
828,34,Stargate SG-1:,409,4.0
829,35,Spenser Confidential,100,8.0
830,35,T-34,410,8.0
831,35,Shooter,411,5.0
832,35,We Die Young,412,4.0
833,35,Escape Plan 2: Hades,413,1.0
834,35,Iron Fist,414,6.0
835,35,Arrival,415,3.0
836,35,Boyka: Undisputed IV,416,3.0
837,35,"Blood, Sand and Gold",417,2.0
838,35,Top Coat Cash,418,1.0
839,35,The Mourning,419,2.0
840,36,Spenser Confidential,100,8.0
841,37,Spenser Confidential,100,4.0
842,38,Spenser Confidential,100,7.0
843,38,The Client,420,10.0
844,38,The Grudge,421,5.0
845,38,Entrapment,422,7.0
846,38,All the Bright Places,423,7.0
847,38,American Ninja 2: The Confrontation,424,10.0
848,38,The Purge,425,10.0
849,38,Avengers: Endgame,426,10.0
850,38,Real Men,427,10.0
851,38,The Irishman,178,10.0
852,38,Halloween: The Curse of Michael Myers,428,10.0
853,38,Gemini Man,117,6.0
854,38,Jason X,429,10.0
855,38,Anaconda,430,5.0
856,38,Halloween: Resurrection,431,4.0
857,38,Dolemite Is My Name,432,10.0
858,38,NBA 2000: Stars for the New Millennium,433,10.0
859,38,Batman & Robin,434,7.0
860,38,The New Kids,435,7.0
861,38,5 Flights Up,436,7.0
862,38,Doom: Annihilation,437,4.0
863,38,Dark Angel,438,7.0
864,38,Hex,439,6.0
865,38,Trespass,440,10.0
866,38,The Wolf Hour,441,10.0
867,39,Bird Box,442,7.0
868,39,Logan Lucky,443,3.0
869,39,Wine Country,444,4.0
870,39,A Quiet Place,445,7.0
871,39,American Factory,446,8.0
872,39,Skyscraper,447,5.0
873,39,Busanhaeng,215,8.0
874,39,Spenser Confidential,100,4.0
875,39,The Ruling Class,448,9.0
876,39,The Last Thing He Wanted,385,3.0
877,40,Spenser Confidential,100,9.0
878,40,Riot,449,2.0
879,40,Wonder Woman,450,5.0
880,40,Solomon Kane,451,9.0
881,40,Star Trek: Picard,452,5.0
882,40,The Witcher,190,9.0
883,40,Game of Thrones,122,3.0
884,40,Messiah,199,8.0
885,40,Messiah,199,8.0
886,40,The Salvation,453,3.0
887,40,The Last Black Man in San Francisco,454,3.0
888,40,Ad Astra,455,3.0
889,40,21 Bridges,456,6.0
890,40,Rootwood,457,2.0
891,40,Another Life,458,1.0
892,40,Castle Rock,459,3.0
893,40,Watchmen,460,1.0
894,40,Deadwood,461,3.0
895,40,Nighthawks,462,2.0
896,40,I Kill Giants,463,3.0
897,40,The Head Hunter,464,7.0
898,41,Spenser Confidential,100,1.0
899,42,Spenser Confidential,100,4.0
900,42,Once Upon a Time... in Hollywood,195,4.0
901,42,The Outsiders,465,8.0
902,42,Canal Street,466,4.0
903,42,Captive State,467,8.0
904,42,Disenchantment,468,2.0
905,42,Who Is America?,469,9.0
906,42,Ready Player One,470,8.0
907,43,The Invisible Man,333,6.0
908,43,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,102,7.0
909,43,Spenser Confidential,100,4.0
910,43,The John Larroquette Show,471,10.0
911,43,What We Left Behind: Looking Back at Deep Space Nine,472,9.0
912,43,"Roswell, New Mexico",473,4.0
913,43,Tomb Raider,474,6.0
914,43,Magnum P.I.,475,4.0
915,43,Counterpart,476,6.0
916,43,Star Trek: Discovery,477,2.0
917,43,House of the Black Death,478,
918,44,100 Humans,479,1.0
919,44,Spenser Confidential,100,4.0
920,44,Gypsy,480,8.0
921,45,Spenser Confidential,100,8.0
922,46,Freaks,481,6.0
923,46,Knives Out,482,7.0
924,46,Spenser Confidential,100,7.0
925,46, Vikings:,483,7.0
926,46, Vikings:,483,7.0
927,46, Vikings:,483,7.0
928,46,Code 8,484,5.0
929,46,The Outfit,485,7.0
930,46,Gisaengchung,49,7.0
931,46,1917,118,7.0
932,46,Chernobyl,366,9.0
933,46, Vikings:,483,7.0
934,46,Doctor Sleep,341,7.0
935,46, Vikings:,483,8.0
936,46,The Lighthouse,171,7.0
937,46,Primal,486,3.0
938,46,A Rainy Day in New York,487,6.0
939,46,The Addams Family,488,6.0
940,46,Terminator: Dark Fate,114,6.0
941,46,Once Upon a Time... in Hollywood,195,5.0
942,46,Countdown,489,6.0
943,46, The Witcher:,190,5.0
944,46, Dracula:,490,3.0
945,46, Dracula:,490,7.0
946,46, Dracula:,490,6.0
947,47,Spenser Confidential,100,10.0
948,48,7500,491,7.0
949,48,Motherless Brooklyn,394,9.0
950,48,Ford v Ferrari,492,10.0
951,48,Life of the Party,493,7.0
952,48,Earthquake Bird,88,7.0
953,48,Killer Inside: The Mind of Aaron Hernandez,494,8.0
954,48,El hoyo,372,9.0
955,48,La grande classe,495,6.0
956,48,Black Moon Rising,496,7.0
957,48,Headshot,497,7.0
958,48,Mai wei,498,10.0
959,48,Chang-gwol,499,7.0
960,48,Uncut Gems,500,9.0
961,48,The Coldest Game,501,6.0
962,48,The Laundromat,502,7.0
963,48,Diecisiete,503,8.0
964,48,Locke & Key,504,7.0
965,48,Missing Link,505,7.0
966,48,Modo Avião,506,5.0
967,48,Si c'était de l'amour,507,7.0
968,48,Siberia,508,9.0
969,48,High Ground,509,9.0
970,48,Ajeossi,510,9.0
971,48,Biyeolhan geori,511,9.0
972,48,Onward,512,9.0
973,49,Spenser Confidential,100,4.0
974,49,Zombieland: Double Tap,112,2.0
975,49,Peaky Blinders,367,10.0
976,49,What's Your F@#King Deal?!,513,10.0
977,49,Damnation,514,10.0
978,49,This Is Not Happening,515,10.0
